,FMID,MarketName,Website,Facebook,Twitter,Youtube,OtherMedia,street,city,County,State,zip,Season1Date,Season1Time,Season2Date,Season2Time,Season3Date,Season3Time,Season4Date,Season4Time,x,y,Location,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested,updateTime,updateTimeStamp,updateYear,address,geolatitude,geolongitude,latitude,longitude
6183,1006783,Providence Downtown Farmers Market,http://www.farmfresh.org/food/farmersmarkets_details.php?market=13,,,,,2 Kennedy Plaza,Providence,Providence,Rhode Island,2903,07/11/2017 to 10/31/2017,Tue: 3:00 PM-6:00 PM;,,,,,,,-71.411784,41.825224,,Y,Y,Y,Y,Y,-,N,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,5/1/17 10:31,2017-05-01 10:31:00,2017,"2 Kennedy Plaza, Providence, Rhode Island 2903",41.825482,-71.410264,41.825482,-71.410264
6184,1010177,Providence/Broad St. Farmers' Market,http://www.farmfresh.org/food/farmersmarkets_details.php?market=3,,,,,807 Broad Street,Providence ,Providence,Rhode Island,2907,07/01/2017 to 10/28/2017,Sat: 8:00 AM-11:30 PM;,,,,,,,-71.418959,41.801848,,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,5/4/17 12:44,2017-05-04 12:44:00,2017,"807 Broad Street, Providence , Rhode Island 2907",41.80187053152759,-71.41866483476639,41.80187053152759,-71.41866483476639
6185,1012446,Provincetown Farmers Market,,Provincetown Farmers Market,,,,260 Commericial Street ,Provincetown,Barnstable,Massachusetts,2657,05/14/2016 to 11/19/2016,Sat: 9:00 AM-3:00 PM;,,,,,,,-70.18762009999999,42.051278,,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,Y,N,N,Y,N,N,Y,Y,N,N,7/11/16 17:17,2016-07-11 17:17:00,2016,"260 Commericial Street , Provincetown, Massachusetts 2657",,,42.051278,-70.18762009999999
6186,1002154,Provo's Farmers Market,http://www.provosfarmersmarket.blogspot.com,,,,,500 West 100 South,Provo,Utah,Utah,84601,,,,,,,,,-111.66799999999999,40.2325,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,2009-01-01 00:00:00,2009,"500 West 100 South, Provo, Utah 84601",40.232432,-111.667647,40.232432,-111.667647
6187,1002500,Prudential Plaza (Chicago) Farmers Market,http://www.cityofchicago.org/specialevents,,,,,130 E Randolph St.,Chicago,Cook,Illinois,60601,,,,,,,,,-87.6046,41.8006,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,2009-01-01 00:00:00,2009,"130 E Randolph St., Chicago, Illinois 60601",41.88498475,-87.62311193122301,41.88498475,-87.62311193122301
6188,1001535,PS 11 Farm Market,http://www.ps11chelsea.org,,,,,320 West 21st Street,New York,New York,New York,10011,06/11/2014 to 11/12/2014,Wed: 8:00 AM-11:00 AM;,12/01/2012 to 05/31/2013,,,,,,-74.001176,40.744677,Educational institution,N,N,N,N,Y,Y,N,Y,N,N,Y,N,Y,Y,Y,N,Y,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,Y,3/31/14 15:54,2014-03-31 15:54:00,2014,"320 West 21st Street, New York, New York 10011",40.7444663,-74.0007718,40.7444663,-74.0007718
6189,1008141,Public Market at The Village at Meridian,http://adrianandsabine.com/events/,https://www.facebook.com/PublicMarketVillageAtMeridian,,,,3600 Fairview,Meridian ,Ada,Idaho,83646,06/15/2013 to 09/14/2013,Sat: 10:00 AM-2:00 PM;,,,,,,,-116.35309199999999,43.622299,Private business parking lot,Y,N,N,N,N,Y,Y,N,Y,N,N,N,Y,Y,Y,N,N,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,6/14/13 17:14,2013-06-14 17:14:00,2013,"3600 Fairview, Meridian , Idaho 83646",43.61957169695446,-116.35168648959399,43.61957169695446,-116.35168648959399
6190,1000749,Public Market On The Willapa,,,,,,4th & Haven Street,Raymond,Pacific,Washington,98053,,,,,,,,,-123.71799999999999,46.6749,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,2009-01-01 00:00:00,2009,"4th & Haven Street, Raymond, Washington 98053",,,46.6749,-123.71799999999999
6191,1003506,Pueblo Farmers' Marketeers,,,,,,4 St. & Midtown,Pueblo,Pueblo,Colorado,,,,,,,,,,-104.62,38.2704,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,2009-01-01 00:00:00,2009,,46.3144754,11.0480288,38.2704,-104.62
6192,1004792,Pueblo of Pojoaque Farmers' & Crafts Market,http://farmersmarketsnm.org/Shoppers/FindMarket/find.php,,,,http://pojoaquefarmersmarket.wordpress.com/,78 Cities of Gold,Pojoaque,Santa Fe,New Mexico,,05/28/2014 to 10/22/2014,Wed: 11:00 AM-5:00 PM;,,,,,,,-106.02072700000001,35.888389000000004,Local government building grounds,N,Y,N,Y,Y,-,Y,N,Y,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,5/20/14 15:35,2014-05-20 15:35:00,2014,,46.3144754,11.0480288,35.888389000000004,-106.02072700000001
6193,1018215,Pueblo of San Felipe Farmers' Market,,,,,,,San Felipe Pueblo ,Sandoval,New Mexico,87001,07/12/2017 to 10/25/2017,Wed: 4:00 PM-7:00 PM;,,,,,,,-106.403273,35.414876,,Y,Y,N,Y,N,Y,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,6/20/17 15:52,2017-06-20 15:52:00,2017,,46.3144754,11.0480288,35.414876,-106.403273
6194,1005073,Puget Island Farmers Market,,www.facebook.com/pugetislandfarmersmarket,,,,59 W. Birnie Slough Road,Cathlamet,Wahkiakum,Washington,98612,05/01/2015 to 10/31/2015,Fri: 3:00 PM-6:00 PM;,,,,,,,-123.383954,46.181145,,Y,Y,N,Y,N,-,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,N,N,N,Y,Y,N,N,N,N,N,Y,3/27/15 18:51,2015-03-27 18:51:00,2015,"59 W. Birnie Slough Road, Cathlamet, Washington 98612",,,46.181145,-123.383954
6195,1009818,Pulaski County Farmer's Market,,https://www.facebook.com/PulaskiCountyMOFarmersMarket,,,,Waynesville Park - Corner of Pine and Benton in Downtown Waynesville,Waynesville,Pulaski,Missouri,65583,01/01/2014 to 12/31/2014,Sat: 8:00 AM-12:00 PM;,,,,,,,-92.201622,37.832819,Local government building grounds,Y,N,N,N,N,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,N,N,N,N,4/6/14 15:25,2014-04-06 15:25:00,2014,"Waynesville Park - Corner of Pine and Benton in Downtown Waynesville, Waynesville, Missouri 65583",,,37.832819,-92.201622
6196,1001180,Pulaski Farmers Market,http://www.pulaskifarmersmarket.com,,,,,"South Park, center of village",Pulaski,Oswego,New York,13142,,,,,,,,,-78.8296,42.8216,Local government building grounds,N,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,6/23/11 14:32,2011-06-23 14:32:00,2011,"South Park, center of village, Pulaski, New York 13142",43.56663745,-76.12806339431884,43.56663745,-76.12806339431884
6197,1018103,Pulaski The Marketplace,http://pulaskimarketplace.com,facebook.com/pulaskimarketplace,,,,20 SOUTH WASHINGTON,Pulaski,Pulaski,Virginia,24301,,Tue: 4:00 PM-8:00 PM;,05/15/2018 to 08/28/2018,Tue: 4:00 PM-8:00 PM;,,,,,-80.7792887,37.0458736,,Y,N,N,N,Y,-,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,6/20/17 13:07,2017-06-20 13:07:00,2017,"20 SOUTH WASHINGTON, Pulaski, Virginia 24301",,,37.0458736,-80.7792887
6198,1009554,Pullman Farmers Market ,http://www.pullmanchamber.com/visit-pullman/things-to-do-in-pullman/farmers-market/,,,,,240 NE Kamiaken St,Pullman,,Washington,99163,,,,,,,,,-117.179,46.7307,,Y,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,2013-01-01 00:00:00,2013,"240 NE Kamiaken St, Pullman, Washington 99163",46.730589,-117.179226,46.730589,-117.179226
6199,1005563,Punta Gorda Downtown Farmers Market,http://www.icgov.org/farmersmarket,,,,,460 E. Washington St.,Iowa City,Johnson,Iowa,52240,,,,,,,,,-91.5290438,41.6600665,Local government building grounds,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/31/14 16:38,2014-03-31 16:38:00,2014,"460 E. Washington St., Iowa City, Iowa 52240",41.66011732653061,-91.52927624489796,41.66011732653061,-91.52927624489796
6200,1018302,Punta Gorda Farmers Market,http://puntagordafarmersmarket.com,,,,,209 taylor street,Punta Gorda ,Charlotte,Florida,33950,01/01/2017 to 12/31/2017,Sat: 8:00 AM-12:00 PM;,05/01/2017 to 09/30/2017,Sat: 8:00 AM-12:00 PM;,10/01/2017 to 04/28/2018,Sat: 8:00 AM-1:00 PM;,,,-82.050451,26.934507,,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,6/21/17 12:55,2017-06-21 12:55:00,2017,"209 taylor street, Punta Gorda , Florida 33950",26.935000625,-82.05080774999999,26.935000625,-82.05080774999999
6201,1010327,Punta Gorda History Park Farmers Market,,https://www.facebook.com/pages/Punta-Gorda-History-Park-Farmers-Market/525497064138559,,,,501 Shreve St.  (between W. Virginia Ave. & Henry St.),Punta Gorda ,Charlotte,Florida,33950,06/01/2014 to 09/01/2014,Sun: 9:00 AM-1:00 PM;,10/01/2014 to 05/31/2015,Sun: 9:00 AM-2:00 PM;,,,,,-82.055929,26.925563,,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,N,6/23/14 18:57,2014-06-23 18:57:00,2014,"501 Shreve St.  (between W. Virginia Ave. & Henry St.), Punta Gorda , Florida 33950",,,26.925563,-82.055929
6202,1017957,Purdue Farmers Market,http://www.lafayettefarmersmarket.com,https://www.facebook.com/LafayetteFarmersMarket/,,,,Memorial Mall,West Lafayette,Tippecanoe,Indiana,47906,05/04/2017 to 07/27/2017,Mon: 11:00 AM-2:00 PM;Tue: 11:00 AM-2:00 PM;Wed: 11:00 AM-2:00 PM;Thu: 11:00 AM-2:00 PM;Fri: 11:00 AM-2:00 PM;,08/03/2017 to 10/26/2017,Mon: 11:00 AM-3:00 PM;Tue: 11:00 AM-3:00 PM;Wed: 11:00 AM-3:00 PM;Thu: 11:00 AM-3:00 PM;Fri: 11:00 AM-3:00 PM;,,,,,-86.914495,40.425613,,Y,N,N,N,N,-,Y,N,N,Y,Y,N,Y,Y,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,5/1/17 10:12,2017-05-01 10:12:00,2017,"Memorial Mall, West Lafayette, Indiana 47906",40.4279227,-86.9124112,40.4279227,-86.9124112
6203,1001442,Purple Porch Co-op,http://www.purpleporchcoop.com,https://www.facebook.com/PurplePorchCoop,https://twitter.com/purpleporchcoop,www.youtube.com/watch?v=Vp0mLPeWe4M,,123 N. Hill St.,South Bend,St. Joseph,Indiana,46617,,Wed: 5:00 PM-7:00 PM;,06/06/2015 to 10/31/2015,Wed: 5:00 PM-7:00 PM;Sat: 8:00 AM-12:00 PM;,,,,,-86.2428794,41.6767599,,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,3/19/15 11:57,2015-03-19 11:57:00,2015,"123 N. Hill St., South Bend, Indiana 46617",41.677209149999996,-86.24314291109735,41.677209149999996,-86.24314291109735
6204,1000932,Putnam County Farmers Market,,,,,,Robe Ann Park Shelter #2,Greencastle,Putnam,Indiana,46135,,,,,,,,,-86.8664,39.6473,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,2009-01-01 00:00:00,2009,"Robe Ann Park Shelter #2, Greencastle, Indiana 46135",,,39.6473,-86.8664
6205,1004357,Putnam County Farmers' Market,,,,,,"City park, north of 4-way stop on Hwy 5 in Unionville MO",Unionville,Putnam,Missouri,63565,,,,,,,,,-92.9776,40.4745,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,2009-01-01 00:00:00,2009,"City park, north of 4-way stop on Hwy 5 in Unionville MO, Unionville, Missouri 63565",,,40.4745,-92.9776
6206,1007765,Putnam Farmers Market,http://www.nectfaremrsmarket.org,,,,,18 Kennedy Drive,Putnam,Windham,Connecticut,6260,,,,,,,,,-71.9214,41.9277,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,2009-01-01 00:00:00,2009,"18 Kennedy Drive, Putnam, Connecticut 6260",41.90636895,-71.90534686909706,41.90636895,-71.90534686909706
6207,1011596,Putnam Farmers Market,http://putnamfarmersmarket.weebly.com,www.facebook.com/putnamfarmersmarket,,,,1 Valley Way,Hurricane,Putnam,West Virginia,25526,05/02/2015 to 10/31/2015,Tue: 4:00 PM-7:00 PM;Thu: 4:00 PM-7:00 PM;Sat: 9:00 AM-1:00 PM;,,,,,,,-81.99554,38.441891999999996,,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,7/31/15 15:16,2015-07-31 15:16:00,2015,"1 Valley Way, Hurricane, West Virginia 25526",,,38.441891999999996,-81.99554
6208,1005129,Putney Farmers' Market - Indoor/Winter,http://www.putneyfarmersmarket.org,https://www.facebook.com/putneyfarmersmarket,,,,130 West Hill Rd,Putney,Windham,Vermont,5346,11/22/2015 to 12/20/2015,Sun: 11:00 AM-2:00 PM;,,,,,,,-72.54111800000001,42.991213,,Y,N,N,N,Y,-,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,N,N,3/29/15 15:29,2015-03-29 15:29:00,2015,"130 West Hill Rd, Putney, Vermont 5346",42.9902662396638,-72.5434439212559,42.9902662396638,-72.5434439212559
6209,1011084,Putney Farmers' Market - Outdoor/Summer,http://www.putneyfarmersmarket.org,www.facebook.com/putneyfarmersmarket,,,,Carol Brown Way and US Rt 5,Putney,Windham,Vermont,5346,05/24/2015 to 10/11/2015,Sun: 11:00 AM-2:00 PM;,,,,,,,-72.5227336,42.9677795,,Y,Y,N,Y,Y,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,N,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,N,N,4/25/15 16:24,2015-04-25 16:24:00,2015,"Carol Brown Way and US Rt 5, Putney, Vermont 5346",,,42.9677795,-72.5227336
6210,1003402,Puyallup Farmers' Market,http://www.puyallupmainstreet.com/farmersmarket,,,,,Pioneer at Meridian,Puyallup,Pierce,Washington,98371,April to October,Sat:9:00 AM - 2:00 PM;sun:10:00 AM - 2:00 PM;,,,,,,,-122.2939,47.19058,Local government building grounds,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,4/28/12 11:46,2012-04-28 11:46:00,2012,"Pioneer at Meridian, Puyallup, Washington 98371",,,47.19058,-122.2939
6211,1018499,quakertown farmers market,http://itsfresherhere.com,quakertown farmers market,quakertown farmers market,quakertown farmers market,,201 station road,quakertown,Bucks,Pennsylvania,18951,,Fri: 9:00 AM-9:00 PM;Sat: 9:00 AM-9:00 PM;Sun: 10:00 AM-5:00 PM;,,,,,,,-75.33075649999999,40.4316102,,Y,Y,Y,N,Y,-,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,6/30/17 16:36,2017-06-30 16:36:00,2017,"201 station road, quakertown, Pennsylvania 18951",,,40.4316102,-75.33075649999999
6212,1010311,Quantico Farmers Market,,,,,,3500 Russell Rd,Quantico ,Stafford,Virginia,22134,05/22/2014 to 09/04/2014,Thu: 12:00 PM-5:00 PM;,,,,,,,-77.349926,38.520334999999996,Other,Y,N,N,N,Y,N,Y,N,N,N,Y,N,Y,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,6/12/14 9:10,2014-06-12 09:10:00,2014,"3500 Russell Rd, Quantico , Virginia 22134",38.5131319,-77.3058994,38.5131319,-77.3058994
6213,1004735,Quarry Farmers & Ranchers Market,http://www.quarryfarmersmarket.com,https://www.facebook.com/quarryfarmersmarket,https://twitter.com/quarryfm,,Instagram/quarryfarmersmarket,255 E Basse Road,San Antonio,Bexar,Texas,78209,01/06/2013 to 12/29/2013,Sun: 9:00 AM-1:00 PM;,,,,,,,-98.480976,29.494037,,Y,N,N,N,N,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,Y,N,N,3/14/14 9:46,2014-03-14 09:46:00,2014,"255 E Basse Road, San Antonio, Texas 78209",29.49528255,-98.48058790526198,29.49528255,-98.48058790526198
6214,1010145,Queen Anne Farmers Market,http://www.qafma.net,https://www.facebook.com/QAFarmersMkt,https://twitter.com/@QAFarmersMkt,,,W Crockett Street and Queen Anne Ave N,Seattle ,King,Washington,98109,06/05/2014 to 10/16/2014,Thu: 3:00 PM-7:30 PM;,,,,,,,-122.357601,47.637172,Closed-off public street,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,N,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,5/14/14 12:52,2014-05-14 12:52:00,2014,"W Crockett Street and Queen Anne Ave N, Seattle , Washington 98109",,,47.637172,-122.357601
6215,1005260,Queen Kapiolani Park (People's Open Market),http://www.honolulu.gov/parks/programs/pom,,,,,Monsarrat and Paki Streets,Honolulu,Honolulu,Hawaii,96822,01/01/2015 to 12/31/2015,Wed: 10:00 AM-11:00 AM;,,,,,,,-157.81638,21.268812,,Y,N,N,Y,Y,N,Y,N,N,Y,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,3/25/15 16:25,2015-03-25 16:25:00,2015,"Monsarrat and Paki Streets, Honolulu, Hawaii 96822",,,21.268812,-157.81638
6216,1010982,Queens Botanical Garden's Down to Earth Farmers Market,http://www.downtoearthmarkets.com,https://www.facebook.com/DowntoEarthMarkets,https://twitter.com/DowntoEarthMkts,https://www.youtube.com/user/DowntoEarthMarkets,https://instagram.com/downtoearthmkts/,Dahlia Avenue at Main Street,Queens,Queens,New York,11355,06/17/2016 to 11/18/2016,Fri: 8:30 AM-4:00 PM;,,,,,,,-73.82643,40.751784,,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,6/29/16 11:45,2016-06-29 11:45:00,2016,"Dahlia Avenue at Main Street, Queens, New York 11355",,,40.751784,-73.82643
6217,1003273,Queens Hospital Center Farmers Market,,,,,,82 164th Street,Jamaica,Queens,New York,11432,,,,,,,,,-73.7991,40.7089,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,2011-01-01 00:00:00,2011,"82 164th Street, Jamaica, New York 11432",40.713100100000005,-73.80190324992249,40.713100100000005,-73.80190324992249
6218,1007233,Queensbury Farmers Market,http://www.glensfallsfarmersmarket.com,https://www.facebook.com/GFFarmersMarket,,,,"Sweet Basil parking lot, Route9, Queensbury",Queensbury,Warren,New York,,05/26/2014 to ,Mon: 3:00 PM-6:00 PM;,,,,,,,-73.683081,43.342329,Private business parking lot,Y,Y,N,N,Y,N,N,N,N,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,3/16/14 8:48,2014-03-16 08:48:00,2014,,46.3144754,11.0480288,43.342329,-73.683081
6219,1002169,Questa Farmers Market,,,,,,Questa Supermarket parking lot,Questa,,New Mexico,87556,,,,,,,,,-105.601,36.698,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,2009-01-01 00:00:00,2009,"Questa Supermarket parking lot, Questa, New Mexico 87556",,,36.698,-105.601
6220,1009980,Quincy Certified Farmers' Market,http://www.quincyfarmersmarket.org,https://www.facebook.com/quincyfm,,,,Church and Main Streets,Quincy ,Plumas,California,95971,06/12/2014 to 08/28/2014,Thu: 4:30 PM-7:30 PM;,,,,,,,-120.9441908,39.9367313,Local government building grounds,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,N,N,N,Y,N,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,4/19/14 22:24,2014-04-19 22:24:00,2014,"Church and Main Streets, Quincy , California 95971",,,39.9367313,-120.9441908
6221,1004184,Quincy Farmers Market,http://www.quincyfarmersmarket.com,,,,,0 Denis Ryan Parkway,Quincy,Norfolk,Massachusetts,2169,June to November,Fri:11:30 AM - 5:30 PM;,,,,,,,-71.00001999999999,42.24825,Local government building grounds,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,4/26/12 14:41,2012-04-26 14:41:00,2012,"0 Denis Ryan Parkway, Quincy, Massachusetts 2169",,,42.24825,-71.00001999999999
6222,1007199,Racines Farmers Market,,,,,,Durand Ave.,Elmwood Plaza Racine,Racine,Wisconsin,,,,,,,,,,-87.823,42.6964,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apr 21 2010  8:45AM,2010-04-21 08:45:00,2010,,46.3144754,11.0480288,42.6964,-87.823
6223,1011853,Radford Farmers' Market,http://www.radfordchamber.com,https://www.facebook.com/rfmkt,,,@radfordfarmersmarket Instagram,East Main Street,Radford,Radford,Virginia,24141,05/14/2016 to 10/15/2016,Sat: 8:00 AM-1:00 PM;,,,,,,,-80.557664,37.141092,,Y,N,N,N,N,-,Y,N,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,3/31/16 16:40,2016-03-31 16:40:00,2016,"East Main Street, Radford, Virginia 24141",37.140424,-80.561125,37.140424,-80.561125
6224,1005457,Rainbow Blossom Farmers' Market,,,,,,3738 Lexington Road,Louisville,Jefferson,Kentucky,,,,,,,,,,-85.6588,38.2524,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,2009-01-01 00:00:00,2009,,46.3144754,11.0480288,38.2524,-85.6588
6225,1009815,Rainier Marina Market,http://www.rainier97048.org,,,,,"115 East ""A"" Street",rainer,Multnomah,Oregon,,05/03/2014 to 12/13/2014,Sat: 9:30 AM-4:00 PM;,,,,,,,-122.41601299999999,45.546734,,Y,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/5/14 18:56,2014-04-05 18:56:00,2014,,46.3144754,11.0480288,45.546734,-122.41601299999999
6226,1001483,Raleigh Downtown Farmers Market,http://www.RaleighEatLocal.com,https://www.facebook.com/RaleighEatLocal,https://twitter.com/RalDTFarmersMkt,,,"400 block of  Fayetteville Street, City Plaza",Raleigh,Wake,North Carolina,27601,04/30/2014 to 10/29/2014,Wed: 10:00 AM-2:00 PM;,,,,,,,-78.639386,35.774302,Closed-off public street,Y,Y,N,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/13/14 10:45,2014-05-13 10:45:00,2014,"400 block of  Fayetteville Street, City Plaza, Raleigh, North Carolina 27601",,,35.774302,-78.639386
6227,1004997,Ralph H. Johnson Medical Center Farmers Market,,,,,,109 Bee St.,Charleston,Charleston,South Carolina,29401,,,,,,,,,-79.954,32.7841,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,2011-01-01 00:00:00,2011,"109 Bee St., Charleston, South Carolina 29401",32.783691899999994,-79.95368659965615,32.783691899999994,-79.95368659965615
6228,1002470,Ralph's Joy of Living Farmer's Market,http://www.joyofliving.com/fremont-market,,,,,Front Street and Garrison Street,Fremont,Sandusky,Ohio,43420,06/21/2014 to 10/18/2014,Sat: 9:00 AM-1:00 PM;,,,,,,,-83.11354990000001,41.345408,Closed-off public street,N,Y,Y,Y,N,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,N,Y,N,N,4/10/14 17:43,2014-04-10 17:43:00,2014,"Front Street and Garrison Street, Fremont, Ohio 43420",41.345415,-83.117276,41.345415,-83.117276
6229,1004770,Ramah Farmers' Market,http://www.FarmersMarketsNM.org,https://www.facebook.com/pages/Ramah-Farmers-Market/124305214279483?fref=ts,,,,Bloomfield & Lewis,Ramah,McKinley,New Mexico,87321,06/21/2014 to 10/04/2014,Sat: 10:00 AM-1:00 PM;,,,,,,,-108.4961705,35.134609499999996,Private business parking lot,Y,Y,N,Y,Y,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/5/14 14:34,2014-06-05 14:34:00,2014,"Bloomfield & Lewis, Ramah, New Mexico 87321",,,35.134609499999996,-108.4961705
6230,1005458,Ramona Certified Farmers Market,http://www.ramonafarmersmarket.com,https://www.facebook.com/BullerGardens?fref=ts,,,,1855 Main Street,Ramona,San Diego,California,92065,01/01/2016 to 12/31/2016,Sat: 9:00 AM-1:00 PM;,,,,,,,-116.8821,33.03448,,Y,Y,N,Y,N,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,6/27/16 14:02,2016-06-27 14:02:00,2016,"1855 Main Street, Ramona, California 92065",33.0351843,-116.883042,33.0351843,-116.883042
6231,1001464,Ramsey Farmer Market,,,,,,14544 Ramsey Pkwy East,Anoka,Anoka,Minnesota,55303,July to October,Thu:3:00 PM - 7:00 PM;,,,,,,,-93.44986,45.234615999999995,,N,N,N,N,N,-,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/24/12 16:31,2012-05-24 16:31:00,2012,"14544 Ramsey Pkwy East, Anoka, Minnesota 55303",,,45.234615999999995,-93.44986
